route_id,route_short_name,route_long_name,direction,headway_minutes,total_trips,trip_id,trip_start_time,stop_order,stop_name,arrival_time,departure_time
FR-07,FR-07,PIMS Hospital-Police Foundation,Forward,10,97,175108-0,8:00:00,15,Tanki Stop,8:26:09,8:26:29
FR-07,FR-07,PIMS Hospital-Police Foundation,Forward,10,97,175108-0,8:00:00,16,G-10/G-11,8:27:19,8:27:39
FR-07,FR-07,PIMS Hospital-Police Foundation,Forward,10,97,175108-0,8:00:00,17,Institute of Modern Studies,8:28:34,8:28:54
FR-07,FR-07,PIMS Hospital-Police Foundation,Forward,10,97,175108-0,8:00:00,18,G-11 Markaz,8:30:24,8:30:44
FR-07,FR-07,PIMS Hospital-Police Foundation,Forward,10,97,175108-0,8:00:00,19,Mehrabad,8:34:26,8:34:46
FR-07,FR-07,PIMS Hospital-Police Foundation,Forward,10,97,175108-0,8:00:00,20,Nust Metro Station,8:40:10,8:40:30
FR-07,FR-07,PIMS Hospital-Police Foundation,Forward,10,97,175108-0,8:00:00,21,Bar Council,8:42:40,8:43:00
FR-07,FR-07,PIMS Hospital-Police Foundation,Forward,10,97,175108-0,8:00:00,22,A.K Bari Road,8:43:50,8:44:10
FR-07,FR-07,PIMS Hospital-Police Foundation,Forward,10,97,175112-0,8:10:00,1,PIMS Hospital,8:10:00,8:10:00
FR-07,FR-07,PIMS Hospital-Police Foundation,Forward,10,97,175112-0,8:10:00,2,Children Hospital,8:11:00,8:11:20
FR-07,FR-07,PIMS Hospital-Police Foundation,Forward,10,97,175112-0,8:10:00,3,NORI Hospital,8:13:59,8:14:19
FR-07,FR-07,PIMS Hospital-Police Foundation,Forward,10,97,175112-0,8:10:00,4,Dental Hospital,8:16:19,8:16:39
FR-07,FR-07,PIMS Hospital-Police Foundation,Forward,10,97,175112-0,8:10:00,5,G-8 Markaz,8:16:49,8:16:59
FR-07,FR-07,PIMS Hospital-Police Foundation,Forward,10,97,175112-0,8:10:00,6,Development Park,8:17:19,8:17:39
FR-07,FR-07,PIMS Hospital-Police Foundation,Forward,10,97,175112-0,8:10:00,7,Chaman Metro Station,8:19:28,8:19:48
FR-07,FR-07,PIMS Hospital-Police Foundation,Forward,10,97,175112-0,8:10:00,8,G-9/4,8:21:24,8:21:44
FR-07,FR-07,PIMS Hospital-Police Foundation,Forward,10,97,175112-0,8:10:00,9,Karachi Company,8:23:24,8:23:44
FR-07,FR-07,PIMS Hospital-Police Foundation,Forward,10,97,175112-0,8:10:00,10,G-9 Markaz,8:24:34,8:24:54
FR-07,FR-07,PIMS Hospital-Police Foundation,Forward,10,97,175112-0,8:10:00,11,Police Flats,8:26:29,8:26:49
FR-07,FR-07,PIMS Hospital-Police Foundation,Forward,10,97,175112-0,8:10:00,12,College Morh,8:29:19,8:29:39
FR-07,FR-07,PIMS Hospital-Police Foundation,Forward,10,97,175112-0,8:10:00,13,G-10 Markaz,8:32:09,8:32:29
FR-07,FR-07,PIMS Hospital-Police Foundation,Forward,10,97,175112-0,8:10:00,14,PHA Flats,8:34:59,8:35:19
FR-07,FR-07,PIMS Hospital-Police Foundation,Forward,10,97,175112-0,8:10:00,15,Tanki Stop,8:36:09,8:36:29
FR-07,FR-07,PIMS Hospital-Police Foundation,Forward,10,97,175112-0,8:10:00,16,G-10/G-11,8:37:19,8:37:39
FR-07,FR-07,PIMS Hospital-Police Foundation,Forward,10,97,175112-0,8:10:00,17,Institute of Modern Studies,8:38:34,8:38:54
FR-07,FR-07,PIMS Hospital-Police Foundation,Forward,10,97,175112-0,8:10:00,18,G-11 Markaz,8:40:24,8:40:44
FR-07,FR-07,PIMS Hospital-Police Foundation,Forward,10,97,175112-0,8:10:00,19,Mehrabad,8:44:26,8:44:46
FR-07,FR-07,PIMS Hospital-Police Foundation,Forward,10,97,175112-0,8:10:00,20,Nust Metro Station,8:50:10,8:50:30
FR-07,FR-07,PIMS Hospital-Police Foundation,Forward,10,97,175112-0,8:10:00,21,Bar Council,8:52:40,8:53:00
FR-07,FR-07,PIMS Hospital-Police Foundation,Forward,10,97,175112-0,8:10:00,22,A.K Bari Road,8:53:50,8:54:10
FR-07,FR-07,PIMS Hospital-Police Foundation,Forward,10,97,175116-0,8:20:00,1,PIMS Hospital,8:20:00,8:20:00
FR-07,FR-07,PIMS Hospital-Police Foundation,Forward,10,97,175116-0,8:20:00,2,Children Hospital,8:21:00,8:21:20
FR-07,FR-07,PIMS Hospital-Police Foundation,Forward,10,97,175116-0,8:20:00,3,NORI Hospital,8:23:59,8:24:19
FR-07,FR-07,PIMS Hospital-Police Foundation,Forward,10,97,175116-0,8:20:00,4,Dental Hospital,8:26:19,8:26:39
FR-07,FR-07,PIMS Hospital-Police Foundation,Forward,10,97,175116-0,8:20:00,5,G-8 Markaz,8:26:49,8:26:59
FR-07,FR-07,PIMS Hospital-Police Foundation,Forward,10,97,175116-0,8:20:00,6,Development Park,8:27:19,8:27:39
FR-07,FR-07,PIMS Hospital-Police Foundation,Forward,10,97,175116-0,8:20:00,7,Chaman Metro Station,8:29:28,8:29:48
FR-07,FR-07,PIMS Hospital-Police Foundation,Forward,10,97,175116-0,8:20:00,8,G-9/4,8:31:24,8:31:44
FR-07,FR-07,PIMS Hospital-Police Foundation,Forward,10,97,175116-0,8:20:00,9,Karachi Company,8:33:24,8:33:44
FR-07,FR-07,PIMS Hospital-Police Foundation,Forward,10,97,175116-0,8:20:00,10,G-9 Markaz,8:34:34,8:34:54
FR-07,FR-07,PIMS Hospital-Police Foundation,Forward,10,97,175116-0,8:20:00,11,Police Flats,8:36:29,8:36:49
FR-07,FR-07,PIMS Hospital-Police Foundation,Forward,10,97,175116-0,8:20:00,12,College Morh,8:39:19,8:39:39
FR-07,FR-07,PIMS Hospital-Police Foundation,Forward,10,97,175116-0,8:20:00,13,G-10 Markaz,8:42:09,8:42:29
FR-07,FR-07,PIMS Hospital-Police Foundation,Forward,10,97,175116-0,8:20:00,14,PHA Flats,8:44:59,8:45:19
FR-07,FR-07,PIMS Hospital-Police Foundation,Forward,10,97,175116-0,8:20:00,15,Tanki Stop,8:46:09,8:46:29
FR-07,FR-07,PIMS Hospital-Police Foundation,Forward,10,97,175116-0,8:20:00,16,G-10/G-11,8:47:19,8:47:39
FR-07,FR-07,PIMS Hospital-Police Foundation,Forward,10,97,175116-0,8:20:00,17,Institute of Modern Studies,8:48:34,8:48:54
FR-07,FR-07,PIMS Hospital-Police Foundation,Forward,10,97,175116-0,8:20:00,18,G-11 Markaz,8:50:24,8:50:44
FR-07,FR-07,PIMS Hospital-Police Foundation,Forward,10,97,175116-0,8:20:00,19,Mehrabad,8:54:26,8:54:46
FR-07,FR-07,PIMS Hospital-Police Foundation,Forward,10,97,175116-0,8:20:00,20,Nust Metro Station,9:00:10,9:00:30
FR-07,FR-07,PIMS Hospital-Police Foundation,Forward,10,97,175116-0,8:20:00,21,Bar Council,9:02:40,9:03:00
FR-07,FR-07,PIMS Hospital-Police Foundation,Forward,10,97,175116-0,8:20:00,22,A.K Bari Road,9:03:50,9:04:10
FR-07,FR-07,PIMS Hospital-Police Foundation,Forward,10,97,175120-0,8:30:00,1,PIMS Hospital,8:30:00,8:30:00
FR-07,FR-07,PIMS Hospital-Police Foundation,Forward,10,97,175120-0,8:30:00,2,Children Hospital,8:31:00,8:31:20
FR-07,FR-07,PIMS Hospital-Police Foundation,Forward,10,97,175120-0,8:30:00,3,NORI Hospital,8:33:59,8:34:19
FR-07,FR-07,PIMS Hospital-Police Foundation,Forward,10,97,175120-0,8:30:00,4,Dental Hospital,8:36:19,8:36:39
FR-07,FR-07,PIMS Hospital-Police Foundation,Forward,10,97,175120-0,8:30:00,5,G-8 Markaz,8:36:49,8:36:59
FR-07,FR-07,PIMS Hospital-Police Foundation,Forward,10,97,175120-0,8:30:00,6,Development Park,8:37:19,8:37:39
FR-07,FR-07,PIMS Hospital-Police Foundation,Forward,10,97,175120-0,8:30:00,7,Chaman Metro Station,8:39:28,8:39:48
FR-07,FR-07,PIMS Hospital-Police Foundation,Forward,10,97,175120-0,8:30:00,8,G-9/4,8:41:24,8:41:44
FR-07,FR-07,PIMS Hospital-Police Foundation,Forward,10,97,175120-0,8:30:00,9,Karachi Company,8:43:24,8:43:44
FR-07,FR-07,PIMS Hospital-Police Foundation,Forward,10,97,175120-0,8:30:00,10,G-9 Markaz,8:44:34,8:44:54
FR-07,FR-07,PIMS Hospital-Police Foundation,Forward,10,97,175120-0,8:30:00,11,Police Flats,8:46:29,8:46:49
FR-07,FR-07,PIMS Hospital-Police Foundation,Forward,10,97,175120-0,8:30:00,12,College Morh,8:49:19,8:49:39
FR-07,FR-07,PIMS Hospital-Police Foundation,Forward,10,97,175120-0,8:30:00,13,G-10 Markaz,8:52:09,8:52:29
FR-07,FR-07,PIMS Hospital-Police Foundation,Forward,10,97,175120-0,8:30:00,14,PHA Flats,8:54:59,8:55:19
FR-07,FR-07,PIMS Hospital-Police Foundation,Forward,10,97,175120-0,8:30:00,15,Tanki Stop,8:56:09,8:56:29
FR-07,FR-07,PIMS Hospital-Police Foundation,Forward,10,97,175120-0,8:30:00,16,G-10/G-11,8:57:19,8:57:39
FR-07,FR-07,PIMS Hospital-Police Foundation,Forward,10,97,175120-0,8:30:00,17,Institute of Modern Studies,8:58:34,8:58:54
FR-07,FR-07,PIMS Hospital-Police Foundation,Forward,10,97,175120-0,8:30:00,18,G-11 Markaz,9:00:24,9:00:44
FR-07,FR-07,PIMS Hospital-Police Foundation,Forward,10,97,175120-0,8:30:00,19,Mehrabad,9:04:26,9:04:46
FR-07,FR-07,PIMS Hospital-Police Foundation,Forward,10,97,175120-0,8:30:00,20,Nust Metro Station,9:10:10,9:10:30
FR-07,FR-07,PIMS Hospital-Police Foundation,Forward,10,97,175120-0,8:30:00,21,Bar Council,9:12:40,9:13:00
FR-07,FR-07,PIMS Hospital-Police Foundation,Forward,10,97,175120-0,8:30:00,22,A.K Bari Road,9:13:50,9:14:10
FR-07,FR-07,PIMS Hospital-Police Foundation,Forward,10,97,175124-0,8:40:00,1,PIMS Hospital,8:40:00,8:40:00
FR-07,FR-07,PIMS Hospital-Police Foundation,Forward,10,97,175124-0,8:40:00,2,Children Hospital,8:41:00,8:41:20
FR-07,FR-07,PIMS Hospital-Police Foundation,Forward,10,97,175124-0,8:40:00,3,NORI Hospital,8:43:59,8:44:19
FR-07,FR-07,PIMS Hospital-Police Foundation,Forward,10,97,175124-0,8:40:00,4,Dental Hospital,8:46:19,8:46:39
FR-07,FR-07,PIMS Hospital-Police Foundation,Forward,10,97,175124-0,8:40:00,5,G-8 Markaz,8:46:49,8:46:59
FR-07,FR-07,PIMS Hospital-Police Foundation,Forward,10,97,175124-0,8:40:00,6,Development Park,8:47:19,8:47:39
FR-07,FR-07,PIMS Hospital-Police Foundation,Forward,10,97,175124-0,8:40:00,7,Chaman Metro Station,8:49:28,8:49:48
FR-07,FR-07,PIMS Hospital-Police Foundation,Forward,10,97,175124-0,8:40:00,8,G-9/4,8:51:24,8:51:44
FR-07,FR-07,PIMS Hospital-Police Foundation,Forward,10,97,175124-0,8:40:00,9,Karachi Company,8:53:24,8:53:44
FR-07,FR-07,PIMS Hospital-Police Foundation,Forward,10,97,175124-0,8:40:00,10,G-9 Markaz,8:54:34,8:54:54
FR-07,FR-07,PIMS Hospital-Police Foundation,Forward,10,97,175124-0,8:40:00,11,Police Flats,8:56:29,8:56:49
FR-07,FR-07,PIMS Hospital-Police Foundation,Forward,10,97,175124-0,8:40:00,12,College Morh,8:59:19,8:59:39
FR-07,FR-07,PIMS Hospital-Police Foundation,Forward,10,97,175124-0,8:40:00,13,G-10 Markaz,9:02:09,9:02:29
FR-07,FR-07,PIMS Hospital-Police Foundation,Forward,10,97,175124-0,8:40:00,14,PHA Flats,9:04:59,9:05:19
FR-07,FR-07,PIMS Hospital-Police Foundation,Forward,10,97,175124-0,8:40:00,15,Tanki Stop,9:06:09,9:06:29
FR-07,FR-07,PIMS Hospital-Police Foundation,Forward,10,97,175124-0,8:40:00,16,G-10/G-11,9:07:19,9:07:39
FR-07,FR-07,PIMS Hospital-Police Foundation,Forward,10,97,175124-0,8:40:00,17,Institute of Modern Studies,9:08:34,9:08:54
FR-07,FR-07,PIMS Hospital-Police Foundation,Forward,10,97,175124-0,8:40:00,18,G-11 Markaz,9:10:24,9:10:44
FR-07,FR-07,PIMS Hospital-Police Foundation,Forward,10,97,175124-0,8:40:00,19,Mehrabad,9:14:26,9:14:46
FR-07,FR-07,PIMS Hospital-Police Foundation,Forward,10,97,175124-0,8:40:00,20,Nust Metro Station,9:20:10,9:20:30
FR-07,FR-07,PIMS Hospital-Police Foundation,Forward,10,97,175124-0,8:40:00,21,Bar Council,9:22:40,9:23:00
FR-07,FR-07,PIMS Hospital-Police Foundation,Forward,10,97,175124-0,8:40:00,22,A.K Bari Road,9:23:50,9:24:10
FR-07,FR-07,PIMS Hospital-Police Foundation,Forward,10,97,175128-0,8:50:00,1,PIMS Hospital,8:50:00,8:50:00
FR-07,FR-07,PIMS Hospital-Police Foundation,Forward,10,97,175128-0,8:50:00,2,Children Hospital,8:51:00,8:51:20
FR-07,FR-07,PIMS Hospital-Police Foundation,Forward,10,97,175128-0,8:50:00,3,NORI Hospital,8:53:59,8:54:19
FR-07,FR-07,PIMS Hospital-Police Foundation,Forward,10,97,175128-0,8:50:00,4,Dental Hospital,8:56:19,8:56:39
FR-07,FR-07,PIMS Hospital-Police Foundation,Forward,10,97,175128-0,8:50:00,5,G-8 Markaz,8:56:49,8:56:59
FR-07,FR-07,PIMS Hospital-Police Foundation,Forward,10,97,175128-0,8:50:00,6,Development Park,8:57:19,8:57:39
FR-07,FR-07,PIMS Hospital-Police Foundation,Forward,10,97,175128-0,8:50:00,7,Chaman Metro Station,8:59:28,8:59:48
FR-07,FR-07,PIMS Hospital-Police Foundation,Forward,10,97,175128-0,8:50:00,8,G-9/4,9:01:24,9:01:44
FR-07,FR-07,PIMS Hospital-Police Foundation,Forward,10,97,175128-0,8:50:00,9,Karachi Company,9:03:24,9:03:44
FR-07,FR-07,PIMS Hospital-Police Foundation,Forward,10,97,175128-0,8:50:00,10,G-9 Markaz,9:04:34,9:04:54
FR-07,FR-07,PIMS Hospital-Police Foundation,Forward,10,97,175128-0,8:50:00,11,Police Flats,9:06:29,9:06:49
FR-07,FR-07,PIMS Hospital-Police Foundation,Forward,10,97,175128-0,8:50:00,12,College Morh,9:09:19,9:09:39
FR-07,FR-07,PIMS Hospital-Police Foundation,Forward,10,97,175128-0,8:50:00,13,G-10 Markaz,9:12:09,9:12:29
FR-07,FR-07,PIMS Hospital-Police Foundation,Forward,10,97,175128-0,8:50:00,14,PHA Flats,9:14:59,9:15:19
FR-07,FR-07,PIMS Hospital-Police Foundation,Forward,10,97,175128-0,8:50:00,15,Tanki Stop,9:16:09,9:16:29
FR-07,FR-07,PIMS Hospital-Police Foundation,Forward,10,97,175128-0,8:50:00,16,G-10/G-11,9:17:19,9:17:39
FR-07,FR-07,PIMS Hospital-Police Foundation,Forward,10,97,175128-0,8:50:00,17,Institute of Modern Studies,9:18:34,9:18:54
FR-07,FR-07,PIMS Hospital-Police Foundation,Forward,10,97,175128-0,8:50:00,18,G-11 Markaz,9:20:24,9:20:44
FR-07,FR-07,PIMS Hospital-Police Foundation,Forward,10,97,175128-0,8:50:00,19,Mehrabad,9:24:26,9:24:46
FR-07,FR-07,PIMS Hospital-Police Foundation,Forward,10,97,175128-0,8:50:00,20,Nust Metro Station,9:30:10,9:30:30
FR-07,FR-07,PIMS Hospital-Police Foundation,Forward,10,97,175128-0,8:50:00,21,Bar Council,9:32:40,9:33:00
FR-07,FR-07,PIMS Hospital-Police Foundation,Forward,10,97,175128-0,8:50:00,22,A.K Bari Road,9:33:50,9:34:10
FR-07,FR-07,PIMS Hospital-Police Foundation,Forward,10,97,175132-0,9:00:00,1,PIMS Hospital,9:00:00,9:00:00
FR-07,FR-07,PIMS Hospital-Police Foundation,Forward,10,97,175132-0,9:00:00,2,Children Hospital,9:01:00,9:01:20
FR-07,FR-07,PIMS Hospital-Police Foundation,Forward,10,97,175132-0,9:00:00,3,NORI Hospital,9:03:59,9:04:19
FR-07,FR-07,PIMS Hospital-Police Foundation,Forward,10,97,175132-0,9:00:00,4,Dental Hospital,9:06:19,9:06:39
FR-07,FR-07,PIMS Hospital-Police Foundation,Forward,10,97,175132-0,9:00:00,5,G-8 Markaz,9:06:49,9:06:59
FR-07,FR-07,PIMS Hospital-Police Foundation,Forward,10,97,175132-0,9:00:00,6,Development Park,9:07:19,9:07:39
FR-07,FR-07,PIMS Hospital-Police Foundation,Forward,10,97,175132-0,9:00:00,7,Chaman Metro Station,9:09:28,9:09:48
FR-07,FR-07,PIMS Hospital-Police Foundation,Forward,10,97,175132-0,9:00:00,8,G-9/4,9:11:24,9:11:44
FR-07,FR-07,PIMS Hospital-Police Foundation,Forward,10,97,175132-0,9:00:00,9,Karachi Company,9:13:24,9:13:44
FR-07,FR-07,PIMS Hospital-Police Foundation,Forward,10,97,175132-0,9:00:00,10,G-9 Markaz,9:14:34,9:14:54
FR-07,FR-07,PIMS Hospital-Police Foundation,Forward,10,97,175132-0,9:00:00,11,Police Flats,9:16:29,9:16:49
FR-07,FR-07,PIMS Hospital-Police Foundation,Forward,10,97,175132-0,9:00:00,12,College Morh,9:19:19,9:19:39
FR-07,FR-07,PIMS Hospital-Police Foundation,Forward,10,97,175132-0,9:00:00,13,G-10 Markaz,9:22:09,9:22:29
FR-07,FR-07,PIMS Hospital-Police Foundation,Forward,10,97,175132-0,9:00:00,14,PHA Flats,9:24:59,9:25:19
FR-07,FR-07,PIMS Hospital-Police Foundation,Forward,10,97,175132-0,9:00:00,15,Tanki Stop,9:26:09,9:26:29
FR-07,FR-07,PIMS Hospital-Police Foundation,Forward,10,97,175132-0,9:00:00,16,G-10/G-11,9:27:19,9:27:39
FR-07,FR-07,PIMS Hospital-Police Foundation,Forward,10,97,175132-0,9:00:00,17,Institute of Modern Studies,9:28:34,9:28:54
FR-07,FR-07,PIMS Hospital-Police Foundation,Forward,10,97,175132-0,9:00:00,18,G-11 Markaz,9:30:24,9:30:44
FR-07,FR-07,PIMS Hospital-Police Foundation,Forward,10,97,175132-0,9:00:00,19,Mehrabad,9:34:26,9:34:46
FR-07,FR-07,PIMS Hospital-Police Foundation,Forward,10,97,175132-0,9:00:00,20,Nust Metro Station,9:40:10,9:40:30
FR-07,FR-07,PIMS Hospital-Police Foundation,Forward,10,97,175132-0,9:00:00,21,Bar Council,9:42:40,9:43:00
FR-07,FR-07,PIMS Hospital-Police Foundation,Forward,10,97,175132-0,9:00:00,22,A.K Bari Road,9:43:50,9:44:10
FR-07,FR-07,PIMS Hospital-Police Foundation,Forward,10,97,175136-0,9:10:00,1,PIMS Hospital,9:10:00,9:10:00
FR-07,FR-07,PIMS Hospital-Police Foundation,Forward,10,97,175136-0,9:10:00,2,Children Hospital,9:11:00,9:11:20
FR-07,FR-07,PIMS Hospital-Police Foundation,Forward,10,97,175136-0,9:10:00,3,NORI Hospital,9:13:59,9:14:19
FR-07,FR-07,PIMS Hospital-Police Foundation,Forward,10,97,175136-0,9:10:00,4,Dental Hospital,9:16:19,9:16:39
FR-07,FR-07,PIMS Hospital-Police Foundation,Forward,10,97,175136-0,9:10:00,5,G-8 Markaz,9:16:49,9:16:59
FR-07,FR-07,PIMS Hospital-Police Foundation,Forward,10,97,175136-0,9:10:00,6,Development Park,9:17:19,9:17:39
FR-07,FR-07,PIMS Hospital-Police Foundation,Forward,10,97,175136-0,9:10:00,7,Chaman Metro Station,9:19:28,9:19:48
FR-07,FR-07,PIMS Hospital-Police Foundation,Forward,10,97,175136-0,9:10:00,8,G-9/4,9:21:24,9:21:44
FR-07,FR-07,PIMS Hospital-Police Foundation,Forward,10,97,175136-0,9:10:00,9,Karachi Company,9:23:24,9:23:44
FR-07,FR-07,PIMS Hospital-Police Foundation,Forward,10,97,175136-0,9:10:00,10,G-9 Markaz,9:24:34,9:24:54
FR-07,FR-07,PIMS Hospital-Police Foundation,Forward,10,97,175136-0,9:10:00,11,Police Flats,9:26:29,9:26:49
FR-07,FR-07,PIMS Hospital-Police Foundation,Forward,10,97,175136-0,9:10:00,12,College Morh,9:29:19,9:29:39
FR-07,FR-07,PIMS Hospital-Police Foundation,Forward,10,97,175136-0,9:10:00,13,G-10 Markaz,9:32:09,9:32:29
FR-07,FR-07,PIMS Hospital-Police Foundation,Forward,10,97,175136-0,9:10:00,14,PHA Flats,9:34:59,9:35:19
FR-07,FR-07,PIMS Hospital-Police Foundation,Forward,10,97,175136-0,9:10:00,15,Tanki Stop,9:36:09,9:36:29
FR-07,FR-07,PIMS Hospital-Police Foundation,Forward,10,97,175136-0,9:10:00,16,G-10/G-11,9:37:19,9:37:39
FR-07,FR-07,PIMS Hospital-Police Foundation,Forward,10,97,175136-0,9:10:00,17,Institute of Modern Studies,9:38:34,9:38:54
FR-07,FR-07,PIMS Hospital-Police Foundation,Forward,10,97,175136-0,9:10:00,18,G-11 Markaz,9:40:24,9:40:44
FR-07,FR-07,PIMS Hospital-Police Foundation,Forward,10,97,175136-0,9:10:00,19,Mehrabad,9:44:26,9:44:46
FR-07,FR-07,PIMS Hospital-Police Foundation,Forward,10,97,175136-0,9:10:00,20,Nust Metro Station,9:50:10,9:50:30
FR-07,FR-07,PIMS Hospital-Police Foundation,Forward,10,97,175136-0,9:10:00,21,Bar Council,9:52:40,9:53:00
FR-07,FR-07,PIMS Hospital-Police Foundation,Forward,10,97,175136-0,9:10:00,22,A.K Bari Road,9:53:50,9:54:10
FR-07,FR-07,PIMS Hospital-Police Foundation,Forward,10,97,175140-0,9:20:00,1,PIMS Hospital,9:20:00,9:20:00
FR-07,FR-07,PIMS Hospital-Police Foundation,Forward,10,97,175140-0,9:20:00,2,Children Hospital,9:21:00,9:21:20
FR-07,FR-07,PIMS Hospital-Police Foundation,Forward,10,97,175140-0,9:20:00,3,NORI Hospital,9:23:59,9:24:19
FR-07,FR-07,PIMS Hospital-Police Foundation,Forward,10,97,175140-0,9:20:00,4,Dental Hospital,9:26:19,9:26:39
FR-07,FR-07,PIMS Hospital-Police Foundation,Forward,10,97,175140-0,9:20:00,5,G-8 Markaz,9:26:49,9:26:59
FR-07,FR-07,PIMS Hospital-Police Foundation,Forward,10,97,175140-0,9:20:00,6,Development Park,9:27:19,9:27:39
FR-07,FR-07,PIMS Hospital-Police Foundation,Forward,10,97,175140-0,9:20:00,7,Chaman Metro Station,9:29:28,9:29:48
FR-07,FR-07,PIMS Hospital-Police Foundation,Forward,10,97,175140-0,9:20:00,8,G-9/4,9:31:24,9:31:44
FR-07,FR-07,PIMS Hospital-Police Foundation,Forward,10,97,175140-0,9:20:00,9,Karachi Company,9:33:24,9:33:44
FR-07,FR-07,PIMS Hospital-Police Foundation,Forward,10,97,175140-0,9:20:00,10,G-9 Markaz,9:34:34,9:34:54
FR-07,FR-07,PIMS Hospital-Police Foundation,Forward,10,97,175140-0,9:20:00,11,Police Flats,9:36:29,9:36:49
FR-07,FR-07,PIMS Hospital-Police Foundation,Forward,10,97,175140-0,9:20:00,12,College Morh,9:39:19,9:39:39
FR-07,FR-07,PIMS Hospital-Police Foundation,Forward,10,97,175140-0,9:20:00,13,G-10 Markaz,9:42:09,9:42:29
FR-07,FR-07,PIMS Hospital-Police Foundation,Forward,10,97,175140-0,9:20:00,14,PHA Flats,9:44:59,9:45:19
FR-07,FR-07,PIMS Hospital-Police Foundation,Forward,10,97,175140-0,9:20:00,15,Tanki Stop,9:46:09,9:46:29
FR-07,FR-07,PIMS Hospital-Police Foundation,Forward,10,97,175140-0,9:20:00,16,G-10/G-11,9:47:19,9:47:39
FR-07,FR-07,PIMS Hospital-Police Foundation,Forward,10,97,175140-0,9:20:00,17,Institute of Modern Studies,9:48:34,9:48:54
FR-07,FR-07,PIMS Hospital-Police Foundation,Forward,10,97,175140-0,9:20:00,18,G-11 Markaz,9:50:24,9:50:44
FR-07,FR-07,PIMS Hospital-Police Foundation,Forward,10,97,175140-0,9:20:00,19,Mehrabad,9:54:26,9:54:46
FR-07,FR-07,PIMS Hospital-Police Foundation,Forward,10,97,175140-0,9:20:00,20,Nust Metro Station,10:00:10,10:00:30
FR-07,FR-07,PIMS Hospital-Police Foundation,Forward,10,97,175140-0,9:20:00,21,Bar Council,10:02:40,10:03:00
FR-07,FR-07,PIMS Hospital-Police Foundation,Forward,10,97,175140-0,9:20:00,22,A.K Bari Road,10:03:50,10:04:10
FR-07,FR-07,PIMS Hospital-Police Foundation,Forward,10,97,175144-0,9:30:00,1,PIMS Hospital,9:30:00,9:30:00
FR-07,FR-07,PIMS Hospital-Police Foundation,Forward,10,97,175144-0,9:30:00,2,Children Hospital,9:31:00,9:31:20
FR-07,FR-07,PIMS Hospital-Police Foundation,Forward,10,97,175144-0,9:30:00,3,NORI Hospital,9:33:59,9:34:19
FR-07,FR-07,PIMS Hospital-Police Foundation,Forward,10,97,175144-0,9:30:00,4,Dental Hospital,9:36:19,9:36:39
FR-07,FR-07,PIMS Hospital-Police Foundation,Forward,10,97,175144-0,9:30:00,5,G-8 Markaz,9:36:49,9:36:59
FR-07,FR-07,PIMS Hospital-Police Foundation,Forward,10,97,175144-0,9:30:00,6,Development Park,9:37:19,9:37:39
FR-07,FR-07,PIMS Hospital-Police Foundation,Forward,10,97,175144-0,9:30:00,7,Chaman Metro Station,9:39:28,9:39:48
FR-07,FR-07,PIMS Hospital-Police Foundation,Forward,10,97,175144-0,9:30:00,8,G-9/4,9:41:24,9:41:44
FR-07,FR-07,PIMS Hospital-Police Foundation,Forward,10,97,175144-0,9:30:00,9,Karachi Company,9:43:24,9:43:44
FR-07,FR-07,PIMS Hospital-Police Foundation,Forward,10,97,175144-0,9:30:00,10,G-9 Markaz,9:44:34,9:44:54
FR-07,FR-07,PIMS Hospital-Police Foundation,Forward,10,97,175144-0,9:30:00,11,Police Flats,9:46:29,9:46:49
FR-07,FR-07,PIMS Hospital-Police Foundation,Forward,10,97,175144-0,9:30:00,12,College Morh,9:49:19,9:49:39
FR-07,FR-07,PIMS Hospital-Police Foundation,Forward,10,97,175144-0,9:30:00,13,G-10 Markaz,9:52:09,9:52:29
FR-07,FR-07,PIMS Hospital-Police Foundation,Forward,10,97,175144-0,9:30:00,14,PHA Flats,9:54:59,9:55:19
FR-07,FR-07,PIMS Hospital-Police Foundation,Forward,10,97,175144-0,9:30:00,15,Tanki Stop,9:56:09,9:56:29
FR-07,FR-07,PIMS Hospital-Police Foundation,Forward,10,97,175144-0,9:30:00,16,G-10/G-11,9:57:19,9:57:39
FR-07,FR-07,PIMS Hospital-Police Foundation,Forward,10,97,175144-0,9:30:00,17,Institute of Modern Studies,9:58:34,9:58:54
FR-07,FR-07,PIMS Hospital-Police Foundation,Forward,10,97,175144-0,9:30:00,18,G-11 Markaz,10:00:24,10:00:44
FR-07,FR-07,PIMS Hospital-Police Foundation,Forward,10,97,175144-0,9:30:00,19,Mehrabad,10:04:26,10:04:46
FR-07,FR-07,PIMS Hospital-Police Foundation,Forward,10,97,175144-0,9:30:00,20,Nust Metro Station,10:10:10,10:10:30
FR-07,FR-07,PIMS Hospital-Police Foundation,Forward,10,97,175144-0,9:30:00,21,Bar Council,10:12:40,10:13:00
FR-07,FR-07,PIMS Hospital-Police Foundation,Forward,10,97,175144-0,9:30:00,22,A.K Bari Road,10:13:50,10:14:10
FR-07,FR-07,PIMS Hospital-Police Foundation,Forward,10,97,175148-0,9:40:00,1,PIMS Hospital,9:40:00,9:40:00
FR-07,FR-07,PIMS Hospital-Police Foundation,Forward,10,97,175148-0,9:40:00,2,Children Hospital,9:41:00,9:41:20
